,Datetime,Tweet Id,Username,Text,Retweet,Like,Quote,Reply,Media,Language,Outlinks,Source,Status
113,2012-06-05 23:46:09+00:00,210155580608888832,maltabreaknews,MaltaNews Summer Special Offer | Malta University Language School: Our Summer Special Offer is an ALL INCLUSIVE ... http://t.co/u5T5zhAi,0,0,0,0,,en,['http://bit.ly/KD6ZJT'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
114,2012-05-08 22:59:02+00:00,199996864685289473,maltabreaknews,MaltaNews (Español) Monthly Extravaganza!!! | Malta University Language School: Another reason to come to Malta ... http://t.co/umSvjfJq,0,0,0,0,,es,['http://bit.ly/LI8giC'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
115,2012-03-22 19:04:04+00:00,182905502559240192,maltabreaknews,"MaltaNews Isle of MTV | Malta University Language School: For the 6th year running, Isle of MTV will be hosted o... http://t.co/cs9i2NWL",0,0,0,0,,en,['http://bit.ly/GRm868'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
116,2012-03-22 16:44:03+00:00,182870265099853824,2j9,Isle of MTV | Malta University Language School http://t.co/is8NrNEq,0,0,0,0,,en,['http://bit.ly/GQB3vU'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
117,2012-01-25 12:52:17+00:00,162155829561274370,weblearnEng,Evening Course | Malta University Language School http://t.co/BxQHOBZG,0,0,0,0,,en,['http://bit.ly/yGsVmi'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
118,2011-11-16 03:51:27+00:00,136652573741547520,maltabreaknews,MaltaNews Recruiting Day in Modica | Malta University Language School: A successful stay in Modica where we met ... http://t.co/8E7gfanH,0,0,0,0,,en,['http://bit.ly/sCEUvq'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
119,2011-10-31 23:51:50+00:00,131156454941007872,maltabreaknews,"MaltaNews Expolingua at Berlin | Malta University Language School: The fair was well organized, down to the smal... http://t.co/gSUhSXC7",0,0,0,0,,en,['http://bit.ly/sD6KEU'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
120,2011-10-27 11:28:10+00:00,129519753428611072,maltabreaknews,MaltaNews Next Maltese Course – Register NOW | Malta University Language ...: Next Maltese Course – Register NOW... http://t.co/pbZXyQDw,0,0,0,0,,en,['http://bit.ly/subE95'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
121,2011-10-13 10:33:15+00:00,124432504349396992,maltabreaknews,MaltaNews Maltese Course | Malta University Language School: Maltese Course. Our latest course in Maltese for be... http://t.co/BAKpZoKI,0,0,0,0,,en,['http://bit.ly/oq4zq7'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
122,2011-10-06 20:24:31+00:00,122044587400368128,maltabreaknews,MaltaNews End of Year Special Offer | Malta University Language School: In October MULS is offering a refresher ... http://t.co/LQXleB8A,0,0,0,0,,en,['http://bit.ly/phjq0A'],"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",1
123,2021-03-14 19:53:20+00:00,1371187709784514563,Shola_timi,"@AaronAkpuPhilip Next week Sunday, @FatoumattaSisa2 is hosting again on clubhouse and it is exclusively about scholarship. PS: only 5% of scholarship opportunities are posted by Universities. Shout it that students come, ask questions and get details from @FatoumattaSisa2.",0,0,0,0,,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
124,2019-08-16 00:32:28+00:00,1162160159906340864,PingZeroNZ,"Stoked to have be invited to the official opening of the Waikato University ""OMEN Esports Arena""
@waikato @WaikatoEsports @OMENbyHP @pbtechnz 
#OmenNZ #OmenbyHP #F12019 #Scholarship 
PS I also won the inaugural tournament as well! 

https://t.co/9ow61p0tz1 https://t.co/dbJiUUn1c8",4,20,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/ECDSfosVUAAWmlh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ECDSfosVUAAWmlh?format=jpg&name=large')]",en,['https://www.stuff.co.nz/national/education/114979405/esports-arena-opens-at-waikato-university?fbclid=IwAR2dsmYGAToWZFo_AJsdeQ44S_fHBJ2oJa_CcK3nwYRQ6xwR2KTrI0mL5Ww'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
125,2019-06-04 15:50:15+00:00,1135936813787439104,SamoraFortune,"@Prozenith1 You can't get a high school scholarship abroad. 
But with a good A'levels result from a reputable Sixth form college in the UK you can get a University scholarship.

PS: I'm into school finding for parents interested in sending their kids to run their secondary school in d UK",0,0,0,0,,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
126,2013-05-21 07:48:48+00:00,336750407680409600,Alkenan_ps,Yala join us Scholarship for Training and University Services http://t.co/jS8OvaLP1B,0,0,0,0,,en,['http://fb.me/2hcS7UgUQ'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
127,2013-05-16 08:42:00+00:00,334951859209007104,Alkenan_ps,"Scholarship for Training and University Services
ستبدأ دورات لغة العبرية الاسبوع القادم مستوى مبتدئ ومتوسط، 30... http://t.co/iYbm4BRWmI",0,0,0,0,,und,['http://fb.me/CJVb8WDh'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
128,2013-05-11 11:43:55+00:00,333185696544198657,Alkenan_ps,Financial Excel Course at Scholarship for Training and University Services http://t.co/it6dnz7CPT,0,0,0,0,,en,['http://fb.me/RAUWMpbQ'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
129,2013-04-15 15:15:18+00:00,323816812171108352,Alkenan_ps,"Languages courses at Scholarship for Training and University Services , Arabic for non-Arabic speakers, Hebrew,... http://t.co/3IrMv1gxTA",0,0,0,0,,en,['http://fb.me/vJ009EjK'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
130,2013-04-15 08:51:25+00:00,323720203185844224,Alkenan_ps,"New workshop "" Negotiation skills "" at Scholarship for Training and University Services... http://t.co/yGYJTsKTkX",0,0,0,0,,en,['http://fb.me/GAibfh62'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
131,2013-04-14 12:53:40+00:00,323418778979409920,Alkenan_ps,"Hebrew courses, Level 1 and 2 at Scholarship for Training and University Services for more details visit this link http://t.co/VJNdkLEkGB",0,0,0,0,,en,['http://fb.me/2TqJntwfD'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
132,2013-03-12 07:26:28+00:00,311377637677342720,Alkenan_ps,"Courses offered by the university at undergraduate and master’s level.
The deadline for the receipt of... http://t.co/liBhdxYDuU",0,0,0,0,,en,['http://fb.me/22sZeJOZD'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
133,2013-03-12 07:26:15+00:00,311377580769026048,Alkenan_ps,"Courses offered by the university at undergraduate and master’s level.
The deadline for the receipt of... http://t.co/UqOOwtbfYp",0,0,0,0,,en,['http://fb.me/2sU6X3PQ2'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
134,2013-03-10 08:51:38+00:00,310674295284174848,Alkenan_ps,Scholarship for Training and University Services http://t.co/1jhd7vb15A,0,0,0,0,,en,['http://fb.me/2dAHEIBOy'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
135,2013-03-02 08:48:31+00:00,307774408213270529,Alkenan_ps,Little English at Scholarship for Training and University Services  http://t.co/DPmUZ6fzLW http://t.co/Nf3xZFj7Nn,0,0,0,0,,en,"['http://scholarship.ps/?p=3166', 'http://fb.me/2D0pLuHOq']","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
136,2013-03-02 08:46:31+00:00,307773901931442176,Alkenan_ps,"Little English @ Scholarship for Training and University Services
http://t.co/DPmUZ6fzLW http://t.co/orpQT0eHzQ",0,0,0,0,,en,"['http://scholarship.ps/?p=3166', 'http://fb.me/2fqZxDUI0']","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
137,2013-03-02 08:28:16+00:00,307769312192630784,Alkenan_ps,Little English at Scholarship for Training and University Services  http://t.co/DPmUZ6fzLW http://t.co/zwbSPlwJp1,0,0,0,0,,en,"['http://scholarship.ps/?p=3166', 'http://fb.me/2e945NP1i']","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
138,2013-02-27 13:02:18+00:00,306751111115722752,Alkenan_ps,"Scholarship :Transport Europe Master’s Scholarships at University of Leeds in UK, 2013/14  | Scholar http://t.co/deg9p2mg0b",0,0,0,0,,en,['http://fb.me/10nIWHcNd'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
139,2013-02-27 12:57:25+00:00,306749882650210304,Alkenan_ps,"Scholarship :Transport Europe Master’s Scholarships at University of Leeds in UK, 2013/14... http://t.co/aEoIQOMT1f",0,0,0,0,,en,['http://fb.me/FD4pGJLR'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
140,2013-02-27 08:40:23+00:00,306685195040485376,Alkenan_ps,Little English Program at Scholarship for Training and University Services .... Learning is Fun... http://t.co/52NP5T8KRB,0,0,0,0,,en,['http://fb.me/AGUlKHty'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
141,2013-02-16 10:50:36+00:00,302731698272083968,Alkenan_ps,Scholarship: University of Bradford Scholarships for Developing Countries in Crisis http://t.co/ea6KE7tj: http://t.co/t61zS7Jo,0,0,0,0,,en,"['http://scholarship.ps/?p=3174', 'http://lnkd.in/6jzxmW']","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
142,2013-02-15 18:26:10+00:00,302483959802105856,Alkenan_ps,Scholarship: University of Bradford Scholarships for Developing Countries in Crisis  http://t.co/ea6KE7tj http://t.co/ZVWFb8zg,0,0,0,0,,en,"['http://scholarship.ps/?p=3174', 'http://fb.me/1cUCVisWz']","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
143,2013-01-23 12:24:46+00:00,294058090259681280,Alkenan_ps,"what we received today from Scottish Universities' International Summer School:
""I'm pleased to announce that our... http://t.co/onj1U2Wp",0,0,0,0,,en,['http://fb.me/HsnwEmAF'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
144,2012-11-25 10:17:41+00:00,272645224625479680,Alkenan_ps,Two scholarships for a one-year taught Master’s Degree at Durham University http://t.co/5LUelfwm http://t.co/UwzaUsgM,0,0,0,0,,en,"['http://scholarship.ps/?p=1137', 'http://fb.me/wqKHYjPK']","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
145,2012-11-25 08:25:13+00:00,272616921722146817,Alkenan_ps,Two scholarships for a one-year taught Master’s Degree at Durham University  http://t.co/5LUelfwm: http://t.co/gXS9Pafg,0,0,0,0,,en,"['http://scholarship.ps/?p=1137', 'http://lnkd.in/_ZQehm']","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
146,2012-11-19 12:28:46+00:00,270503885544763392,Alkenan_ps,PALESTINE needs Knowledgeable People &amp; to gain knowledge you need …...Scholarship for Training and University... http://t.co/dlFu0vtt,0,0,0,0,,en,['http://fb.me/1CUvkNnfU'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
147,2012-09-26 08:33:43+00:00,250875788914737152,Alkenan_ps,"As our June 2012 Quote for Scholarship for Training and University Services Center ' Invest in YOU"" for that's we... http://t.co/hubKM4Ls",0,0,0,0,,en,['http://fb.me/20AGlAdP1'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
148,2012-09-26 08:32:37+00:00,250875511016931328,Alkenan_ps,"As our June 2012 Quote for Scholarship for Training and University Services ' Invest in YOU"" for that's we... http://t.co/HjGYyroX",0,0,0,0,,en,['http://fb.me/EGVNjQ3L'],"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",1
149,2012-07-25 09:36:02+00:00,228061034454319104,Alkenan_ps,"Newcastle University Foundation Scholarship for International Undergraduate Students, Erasmus Mundus Masters Courses a…http://t.co/jX150B2e",0,0,0,0,,en,['http://scholarship.ps'],"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
150,2012-05-31 07:43:50+00:00,208101465707913216,Alkenan_ps,Don't forget to Check our NEW courses and workshops @ Scholarship for Training and University Services http://t.co/2CfcLxrX,0,0,0,0,,en,['http://www.scholarship.ps'],"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
151,2011-11-20 12:24:08+00:00,138231149246955520,Alkenan_ps,Check Scholarship for Training and University Services training program for November and December... @Scholarship_ps http://t.co/FL7QT0I9,0,0,0,0,,en,['http://www.scholarship.ps/'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
152,2011-11-16 13:12:31+00:00,136793772603355136,Alkenan_ps,Check Scholarship for Training and University Services training program for November @Scholarship_ps  http://t.co/FL7QT0I9,0,0,0,0,,en,['http://www.scholarship.ps/'],"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
153,2011-09-15 08:44:16+00:00,114258219324551168,Alkenan_ps,Check Scholarship for Training and University Services training program for the second half of September and begin…http://t.co/2Cfhj7sR,0,0,0,0,,en,['http://www.scholarship.ps'],"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",1
154,2011-04-20 18:23:18+00:00,60770529916887040,Alkenan_ps,"One-year MSc scholarship in the field of ICT at University of Manchester, 
http://www.scholarship.ps/?p=1176",0,0,0,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
155,2011-04-05 08:47:36+00:00,55189833437544449,Alkenan_ps,"The Department of Civil Engineering, University of Strathclyde, UK , http://scholarship.ps/?p=1162",0,0,0,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
156,2011-02-10 10:11:13+00:00,35641932986327040,Alkenan_ps,"we are glad to announce about our first friend for Scholarship for Training and University Service is Emirates Foundation,www.scholarship.ps",0,0,0,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
157,2011-02-05 07:32:51+00:00,33790138446393344,Alkenan_ps,"Scottish Universities International Summer School
http://www.scholarship.ps/?p=1142",0,0,0,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
158,2011-02-05 07:04:59+00:00,33783124219539456,Alkenan_ps,"Two scholarships for a one-year taught Master’s Degree at Durham University
http://www.scholarship.ps/?p=1137",0,0,0,0,,en,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1
159,2022-08-16 13:37:30+00:00,1559534820488888321,hintondm,RT @santanuvasant Learning Spaces in Higher Education: Positive Outcomes by Design https://t.co/glZilQyvyT (2008) #LearningSpaces #HigherEducation,0,0,0,1,,en,['https://academia.edu/10392806/Learning_Spaces_in_Higher_Education_Positive_Outcomes_by_Design'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
160,2022-08-15 18:30:28+00:00,1559246157800431620,santanuvasant,@hintondm Learning Spaces in Higher Education: Positive Outcomes by Design https://t.co/omjh4TdGpZ (2008) #LearningSpaces #HigherEducation,0,0,0,0,,en,['https://www.academia.edu/10392806/Learning_Spaces_in_Higher_Education_Positive_Outcomes_by_Design'],"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1
161,2022-07-26 17:33:48+00:00,1551984141805256704,Hatoon_Alfassi,"I just added my 'Introduction' to ""Saudi Arabia and Women in Higher Education and Cultural Dialogue: new perspectives"" which appeared in 2010 with authors: Annemarie Profanter, Stephanie Ryan Cate, Elenamaestri and Valeria Fiorani Piacentini
@academia! https://t.co/Jc8tqowFUz",0,0,0,0,,en,['https://www.academia.edu/83784972/Introduction'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
162,2022-07-25 13:38:51+00:00,1551562626022383617,REFinanceProf,"#HigherEducation #GraduateTeaching #RealEstateDevelopment #RealEstateFinancing #CommercialDevelopment #UrbanDesign #UrbanAndRegionalPlanning #Urbanism #FutureOfCities #FutureOfWork

I just uploaded 'Smirniotopoulos cv JUL 2022 FINAL 07.21.' to @academia! https://t.co/0x5gAbGbMi",0,0,0,0,,en,['https://www.academia.edu/83714434/Smirniotopoulos_cv_JUL_2022_FINAL_07_21'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
163,2022-07-24 17:37:06+00:00,1551260196072296448,SoloWay_nest,"@communistcorn @keanumylove09 @StephenKing 3 According to current standards of domain usage, the .edu domain must be owned by active higher education institutions.  https://t.co/Bs1PR4yTOs does not fall into this category.",0,0,0,1,,en,['http://Academia.edu'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
164,2022-07-11 13:31:11+00:00,1546487267891503104,arthurvdmolen,"(99+) Digital Transformation, MOOCS, Micro-Credentials and MOOC-Based Degrees: Implications for Higher Education | Ela Akgün Özbek - https://t.co/g7ZqgIy7Zn https://t.co/8uXxjVeDhf",0,0,0,0,,ca,"['http://Academia.edu', 'https://www.academia.edu/41546689/Digital_Transformation_MOOCS_Micro_Credentials_and_MOOC_Based_Degrees_Implications_for_Higher_Education?email_work_card=title']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
165,2022-07-04 14:01:13+00:00,1543958111056269313,AlikeyHussien,"I had published a research titled 'The Role of library on Higher Education' at @academia. This research focuses on how institutional libraries can take part the performance of the students.
https://t.co/gp76AR54YG",0,0,0,0,,en,['https://www.academia.edu/s/2f01199dd0?source=work'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
166,2022-06-19 13:23:28+00:00,1538512790511439872,JumalAhmad,"Great and excellence about Love of Learning in Islam by Dr. Sahin (@WarwickIESS) 

Love of Learning as a Humanizing Pedagogic Vocation: Perspectives from Traditions of Higher Education in Islam

Get full access here; https://t.co/1CQkNWcpqe
#IslamicEducation
#LongLifeLearning",0,1,0,0,,en,['https://www.academia.edu/66882843/Love_of_Learning_as_a_Humanizing_Pedagogic_Vocation_Perspectives_from_Traditions_of_Higher_Education_in_Islam'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
167,2022-06-07 17:03:29+00:00,1534219506817589249,uricuki,The Emergence of the Emergency in Higher Education in Argentina https://t.co/j6JDkHuEAl a través de @academia @carinalion @frbautn,0,1,0,0,,es,['https://www.academia.edu/80937950/The_Emergence_of_the_Emergency_in_Higher_Education_in_Argentina'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
168,2022-06-06 17:03:54+00:00,1533857222236811264,asmaarwen,I just added 'Women academics in Pakistani higher education institutions: who really is the Big Bad…' to @academia! https://t.co/qf89lGkgTV,0,2,0,0,,en,['https://www.academia.edu/80847591/Women_academics_in_Pakistani_higher_education_institutions_who_really_is_the_Big_Bad_Wolf'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
169,2022-05-30 15:32:56+00:00,1531297617199648769,DpStateFuneral,"@AntigoneJournal @CamClassics A more general approach, but one that gives a clue to the problem: the commodification of higher education. ""The Crisis in the Humanities and the Corporate Attack on the University"" https://t.co/tGSZMWE1Tr",1,1,0,1,,en,['https://www.academia.edu/resource/work/875988'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
170,2022-05-21 07:53:50+00:00,1527920590610391040,EsbenBoegh,"While university employees and students face heavy pressures to conform with the neoliberal ""employability"" agenda within marketised higher education, there are, however, possibilities of ""counter-conduct"". Every academic should read this by @maia_pal https://t.co/fJTIS4ePrQ",3,17,0,3,,en,['https://www.academia.edu/50222841/Employability_as_Exploitability_a_Marxist_Critical_Pedagogy'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
171,2022-05-20 04:56:13+00:00,1527513501299838979,begumburak1984,"THE IMPACT OF METAVERSE ON HIGHER EDUCATION (ABSTRACT) https://t.co/m9ZMHWjsWB  via @academia

#conference #cyberpolitics #Metaverse #AcademicTwitter 

📌📢📢Cyberpolitics conference will be held this July @J_Cyberpolitik",0,0,0,0,,en,['https://www.academia.edu/79486930/THE_IMPACT_OF_METAVERSE_ON_HIGHER_EDUCATION_ABSTRACT_'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
172,2022-05-14 23:45:59+00:00,1525623491457798144,JacobNBrown1992,#Highereducation #as/#for #youth #leadership? #Insights #from #AotearoaNewZealand https://t.co/3GpJLdH2cs via @academia,0,0,0,0,,und,['https://www.academia.edu/45028173/Higher_education_as_for_youth_leadership_Insights_from_Aotearoa_New_Zealand'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
173,2022-05-12 09:52:47+00:00,1524689033993101313,arthurvdmolen,Massive Open Online Courses (MOOCs) and the 'Revolution' in Higher Education: Implications for Africa | Ayenachew A Woldegiyorgis - https://t.co/g7ZqgIy7Zn https://t.co/QQuUnCtkWj,0,0,0,0,,en,"['http://Academia.edu', 'https://www.academia.edu/18140412/Massive_Open_Online_Courses_MOOCs_and_the_Revolution_in_Higher_Education_Implications_for_Africa']","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
174,2022-05-11 21:30:58+00:00,1524502349292572672,JacobNBrown1992,#A #Generic #STEM #Student #SuccessModel #in #HigherEducation https://t.co/LcPkUV50Oj via @academia,0,0,0,0,,qme,['https://www.academia.edu/50083376/A_Generic_STEM_Student_Success_Model_in_Higher_Education'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
175,2022-05-11 06:13:23+00:00,1524271433433722882,asmusawi,I just uploaded 'Higher Education Students' Perceptions of E-Learning Quality' to @academia! https://t.co/J2AIMH6poK,1,5,0,0,,en,['https://www.academia.edu/78954814/Higher_Education_Students_Perceptions_of_E_Learning_Quality'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
176,2022-05-10 17:55:01+00:00,1524085616258002944,WCphilosopher,"Surviving in dangerous places: Working-class women, Women’s Studies and  higher education  https://t.co/RGnXbapGwW via @academia",0,0,0,0,,en,['https://www.academia.edu/3179506/Surviving_in_dangerous_places_Working_class_women_Women_s_Studies_and_higher_education'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
177,2022-04-11 06:45:38+00:00,1513407911615029250,JacobNBrown1992,#Highereducation #research #as #preparation #for #emergencies https://t.co/kqZz5RgPJK via @academia,0,0,0,0,,qme,['https://www.academia.edu/46911434/Higher_education_research_as_preparation_for_emergencies'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
178,2022-04-07 21:05:44+00:00,1512174813195997190,A_Man_of_Dust,"Pressing times, losing voice: Critique and transformative spaces in higher education @PerezMilans @CcmSeminars @IOE_London https://t.co/dGCntdhoTg via @academia",11,15,2,0,,en,['https://www.academia.edu/75723493/WP298_Benswait_and_P%C3%A9rez_Milans_2022_Pressing_times_losing_voice_Critique_and_transformative_spaces_in_higher_education'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
179,2022-04-05 20:53:54+00:00,1511447059617878019,JacobNBrown1992,#InculcatingSustainability #and #CircularEconomyPerspectives #in #Institutions #of #HigherEducation https://t.co/NdCo3tgr4B via @academia,0,0,0,0,,qme,['https://www.academia.edu/45666306/Inculcating_Sustainability_and_Circular_Economy_Perspectives_in_Institutions_of_Higher_Education'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
180,2022-04-05 02:00:16+00:00,1511161768269164547,LeytonSchnell,Beautiful wrap up to our #criticaldisabilitystudies course/reading group today! Enacting Equity in Higher Education through Critical Disability Studies ⁦@RachelleHole⁩ ⁦@NadjaGalvan⁩ ⁦@chi_belinda⁩ ⁦@CIICUBC⁩ ⁦@ICER_UBCO⁩  https://t.co/KRT4PtVyhB,3,11,0,1,,en,['https://www.academia.edu/39602162/Enacting_Equity_in_Higher_Education_through_Critical_Disability_Studies_A_Critical_Community_Self_Study'],"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
181,2022-03-31 06:37:58+00:00,1509419715718008834,ANiehaus6,Hinsichtlich der sogenannten Geisteswissenschaften stellt sich häufig die Frage: Are Universities centres of Higher Education or Higher Indoctrination? https://t.co/5vwHdaQrfo,0,1,0,0,,de,['https://www.academia.edu/45046505/Academic_Inquisition_Are_Universities_centres_of_Higher_Education_or_Higher_Indoctrination?email_work_card=view-paper'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
182,2022-03-20 18:06:35+00:00,1505606743920939016,Magnus_Fiskesjo,"University Rankings: Comparing Apples &amp; Pears
Carsten Holz
""Institutions of higher education w/o academic freedom have no place in university rankings""
https://t.co/sIurHrYDQm

So why does the @TimesHigherEd keep on issuing grossly MISLEADING rankings?

@insidehighered @chronicle",0,0,0,0,,en,['https://www.academia.edu/45537659/University_Rankings_Comparing_Apples_and_Pears'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
183,2022-03-10 22:07:10+00:00,1502043412513570818,ediazsan,Augmented Reality: application in Higher Education https://t.co/dJgI87oLX5 https://t.co/Z5NV0tTHDl,1,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FNhUhdRXsBQRoKX?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FNhUhdRXsBQRoKX?format=png&name=large')]",en,['https://www.academia.edu/22896875/Augmented_Reality_application_in_Higher_Education?email_work_card=view-paper'],"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",1
184,2022-03-09 02:18:43+00:00,1501381940447879169,themigrationne1,Internal Migration for Higher Education: Is it two-step migration? - Sumit Kumar https://t.co/rSDqJlLqjP via @academia,1,1,0,0,,en,['https://www.academia.edu/73357504/Internal_Migration_for_Higher_Education_Is_it_two_step_migration_Sumit_Kumar'],"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1
185,2022-02-28 22:57:22+00:00,1498432166631407616,JumalAhmad,"Love of Learning as a Humanizing Pedagogic Vocation: Perspectives
from Traditions of Higher Education in Islam

Abdullah Sahin (@WarwickIESS) https://t.co/CkcpFZvJqa
#education #islamicedu #islamiceducation #pendidikanislam",1,2,0,0,,en,['https://www.academia.edu/resource/work/66882843'],"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1
186,2022-02-16 06:09:58+00:00,1493829990294695937,dominicipi,"@edgarmorinparis cher Edgar, abrazos y a presto!
“The Digital Mockingbird: Anthropological Transformation and the “New”Nature” - Routhledge #research  #transdisciplinarity  #HigherEducation #FutureofEducation #PeerReviewed 

https://t.co/hi0nZqVBVp

👉 Pdf https://t.co/XSztVAB64x",0,0,0,0,,en,"['https://doi.org/10.1080/02604027.2022.2028539', 'https://www.academia.edu/71030619/Research_Article_The_Digital_Mockingbird_Anthropological_Transformation_and_the_New_Nature']","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1
